average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
sample-52,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0082,0.052928,0.0031,0.074976,0.021568
16384,0.0322,0.06112,0.0127,0.075776,0.02144
65536,0.128,0.073792,0.054,0.075776,0.028672
262144,0.5723,0.116416,0.2456,0.098144,0.057632
1048576,3.0267,0.327616,1.8155,0.218752,0.260096
4194304,8.717,1.85338,5.8601,0.314944,0.925664
16777216,36.4015,7.39734,27.6015,0.802816,4.31411

sample-53,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0089,0.05296,0.0033,0.077664,0.02112
16384,0.0346,0.09232,0.0128,0.078112,0.022272
65536,0.1443,0.08224,0.0552,0.07584,0.02848
262144,0.5137,0.113024,0.2571,0.082624,0.05712
1048576,2.1207,0.426816,1.0329,0.17584,0.258048
