average,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4194304,2.5398,2.54554,1.8145,0.362496,0.505856
16777216,12.6672,11.5629,5.81219,0.589824,2.43459

sample-26,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.027968,0.057248,0.061696,0.017568
16384,0.0051,0.025184,0.056128,0.04096,0.01696
65536,0.0215,0.035232,0.06592,0.040864,0.021504
262144,0.0994,0.072,0.088064,0.11472,0.039488
1048576,0.4411,0.595968,0.212128,0.22528,0.148128
4194304,2.51,2.54166,1.39059,0.354144,0.511936
16777216,16.6927,11.2681,5.62413,0.66752,2.28762

sample-27,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.02048,0.046432,0.044416,0.016384
16384,0.0054,0.025984,0.055296,0.0392,0.017248
65536,0.0241,0.03552,0.065536,0.04256,0.020992
262144,0.1025,0.07168,0.088704,0.194464,0.038784
1048576,0.4908,0.595968,0.214304,0.166752,0.148096
4194304,2.5251,2.54598,1.38966,0.227456,0.504672
16777216,14.4588,11.5792,5.79632,0.669376,2.41085

sample-28,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02048,0.0512,0.038688,0.016352
16384,0.005,0.0256,0.055296,0.03744,0.016928
65536,0.0207,0.03536,0.066112,0.039904,0.021152
262144,0.2976,0.07168,0.08832,0.11104,0.038944
1048576,0.4571,0.59504,0.198976,0.141312,0.14752
4194304,1.9651,2.53811,1.38093,0.314912,0.504352
16777216,11.6002,11.1206,5.72589,0.70848,2.61869

sample-29,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.020672,0.052288,0.04096,0.016384
16384,0.0051,0.025536,0.056384,0.037056,0.017664
65536,0.0212,0.035328,0.065536,0.04096,0.022528
262144,0.0998,0.071712,0.088128,0.110592,0.047264
1048576,0.6986,0.62368,0.20528,0.245248,0.147648
4194304,2.7911,2.54432,1.38848,0.247584,0.505504
16777216,12.6016,11.1113,5.72358,0.583264,2.66035

sample-30,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02048,0.057312,0.038912,0.017728
